Code Insee,Code postal,latitude,longitude,nom commune,département,région,population 2015,population 2021
68128,68560,47.563206505,7.23667862006,Heimersdorf,Haut-Rhin,Grand Est,656.0,655.0
68129,68990,47.7248268389,7.21972228432,Heimsbrunn,Haut-Rhin,Grand Est,1302.0,1336.0
68130,68600,47.9616184488,7.54628533058,Heiteren,Haut-Rhin,Grand Est,1044.0,1066.0
68131,68130,47.6233403616,7.32325966254,Heiwiller,Haut-Rhin,Grand Est,175.0,171.0
68132,68510,47.6042771391,7.41446012187,Helfrantzkirch,Haut-Rhin,Grand Est,706.0,733.0
68134,68420,48.0190918794,7.32531342644,Herrlisheim-près-Colmar,Haut-Rhin,Grand Est,1794.0,1878.0
68135,68220,47.579283771,7.51544273738,Hésingue,Haut-Rhin,Grand Est,2660.0,2859.0
68136,68600,48.0076759842,7.456998109,Hettenschlag,Haut-Rhin,Grand Est,337.0,335.0
68137,68580,47.5703946445,7.14196837188,Hindlingen,Haut-Rhin,Grand Est,649.0,615.0
68138,68560,47.5891425411,7.25204087522,Hirsingue,Haut-Rhin,Grand Est,2139.0,2120.0
68139,68118,47.5906206548,7.20843110407,Hirtzbach,Haut-Rhin,Grand Est,1416.0,1458.0
68140,68740,47.9099477204,7.44697509823,Hirtzfelden,Haut-Rhin,Grand Est,1217.0,1317.0
68141,68720,47.7093051072,7.26674678515,Hochstatt,Haut-Rhin,Grand Est,2095.0,2177.0
68142,68140,48.063242328,7.13261807916,Hohrod,Haut-Rhin,Grand Est,330.0,366.0
68143,68320,48.1164812033,7.41859914847,Porte du Ried,Haut-Rhin,Grand Est,1755.0,1856.0
68143,68320,48.1164812033,7.41859914847,Porte du Ried,Haut-Rhin,Grand Est,1755.0,1856.0
68144,68490,47.7566036089,7.49041917296,Hombourg,Haut-Rhin,Grand Est,1304.0,1351.0
68145,68180,48.08274524,7.40392986791,Horbourg-Wihr,Haut-Rhin,Grand Est,5709.0,6301.0
68145,68180,48.08274524,7.40392986791,Horbourg-Wihr,Haut-Rhin,Grand Est,5709.0,6301.0
68146,68125,48.1315690762,7.37459864544,Houssen,Haut-Rhin,Grand Est,2081.0,2394.0
68147,68150,48.1824285926,7.30403809307,Hunawihr,Haut-Rhin,Grand Est,598.0,568.0
68148,68130,47.5983071682,7.3366232805,Hundsbach,Haut-Rhin,Grand Est,344.0,358.0
68149,68330,47.5888753858,7.58124251727,Huningue,Haut-Rhin,Grand Est,7143.0,7339.0
68150,68420,48.0364791705,7.27810251549,Husseren-les-Châteaux,Haut-Rhin,Grand Est,497.0,503.0
68151,68470,47.8799580401,6.98624722904,Husseren-Wesserling,Haut-Rhin,Grand Est,1002.0,1042.0
68152,68720,47.6759898554,7.26634202969,Illfurth,Haut-Rhin,Grand Est,2486.0,2446.0
68153,68970,48.1803388942,7.45176839753,Illhaeusern,Haut-Rhin,Grand Est,680.0,723.0
68154,68110,47.7734992,7.36011136903,Illzach,Haut-Rhin,Grand Est,14626.0,14829.0
68154,68110,47.7734992,7.36011136903,Illzach,Haut-Rhin,Grand Est,14626.0,14829.0
68155,68040,48.1014572023,7.31053680908,Ingersheim,Haut-Rhin,Grand Est,4641.0,4711.0
68156,68500,47.9036358846,7.25786972805,Issenheim,Haut-Rhin,Grand Est,3429.0,3491.0
68157,68320,48.1233748841,7.48080925093,Jebsheim,Haut-Rhin,Grand Est,1358.0,1348.0
68158,68130,47.5961368894,7.37922389442,Jettingen,Haut-Rhin,Grand Est,511.0,495.0
68159,68500,47.8885904335,7.18875486257,Jungholtz,Haut-Rhin,Grand Est,909.0,910.0
68160,68510,47.6138112548,7.44104846641,Kappelen,Haut-Rhin,Grand Est,575.0,575.0
68161,68230,48.1067132118,7.28187124195,Katzenthal,Haut-Rhin,Grand Est,533.0,527.0
68162,68240,48.1550192582,7.23808768656,Kaysersberg Vignoble,Haut-Rhin,Grand Est,4677.0,4401.0
68162,68240,48.1550192582,7.23808768656,Kaysersberg Vignoble,Haut-Rhin,Grand Est,4677.0,4401.0
68162,68240,48.1550192582,7.23808768656,Kaysersberg Vignoble,Haut-Rhin,Grand Est,4677.0,4401.0
68163,68680,47.6793674876,7.50063130465,Kembs,Haut-Rhin,Grand Est,5106.0,5643.0
68163,68680,47.6793674876,7.50063130465,Kembs,Haut-Rhin,Grand Est,5106.0,5643.0
68165,68480,47.4413533077,7.35699873313,Kiffis,Haut-Rhin,Grand Est,248.0,238.0
68166,68260,47.7889765168,7.32299335222,Kingersheim,Haut-Rhin,Grand Est,13143.0,13178.0
68167,68290,47.7864018539,6.93996072996,Kirchberg,Haut-Rhin,Grand Est,801.0,715.0
68168,68220,47.5631849343,7.40195763137,Knœringue,Haut-Rhin,Grand Est,381.0,374.0
68169,68480,47.5117644426,7.2711596241,Kœstlach,Haut-Rhin,Grand Est,508.0,501.0
68170,68510,47.6485508091,7.39253593441,Kœtzingue,Haut-Rhin,Grand Est,607.0,582.0
68171,68820,47.9508833751,6.96310163389,Kruth,Haut-Rhin,Grand Est,946.0,910.0
68172,68320,48.0770763292,7.54694950755,Kunheim,Haut-Rhin,Grand Est,1758.0,1835.0
68173,68910,48.1102898888,7.19554860246,Labaroche,Haut-Rhin,Grand Est,2219.0,2116.0
68174,68440,47.6869832437,7.3847569882,Landser,Haut-Rhin,Grand Est,1567.0,1642.0
68175,68650,48.1597717593,7.15907651893,Lapoutroie,Haut-Rhin,Grand Est,1894.0,1862.0
68176,68580,47.561066335,7.19235370252,Largitzen,Haut-Rhin,Grand Est,314.0,330.0
68177,68610,47.9527349295,7.16433010313,Lautenbach,Haut-Rhin,Grand Est,1538.0,1477.0
68177,68610,47.9527349295,7.16433010313,Lautenbach,Haut-Rhin,Grand Est,1538.0,1477.0
68177,68610,47.9527349295,7.16433010313,Lautenbach,Haut-Rhin,Grand Est,1538.0,1477.0
68178,68610,47.9254894792,7.09657685658,Lautenbachzell,Haut-Rhin,Grand Est,968.0,952.0
68178,68610,47.9254894792,7.09657685658,Lautenbachzell,Haut-Rhin,Grand Est,968.0,952.0
68179,68290,47.7620734612,7.02156776589,Lauw,Haut-Rhin,Grand Est,919.0,906.0
68180,68800,47.792882847,7.09615660086,Leimbach,Haut-Rhin,Grand Est,860.0,923.0
68181,68480,47.4471429458,7.1934953379,Levoncourt,Haut-Rhin,Grand Est,246.0,250.0
68182,68220,47.5003880526,7.48444885931,Leymen,Haut-Rhin,Grand Est,1198.0,1254.0
68183,68220,47.5010138727,7.4504371497,Liebenswiller,Haut-Rhin,Grand Est,207.0,175.0
68184,68480,47.4789687972,7.2231472766,Liebsdorf,Haut-Rhin,Grand Est,322.0,295.0
68185,68660,48.2678392398,7.27599094644,Lièpvre,Haut-Rhin,Grand Est,1751.0,1653.0
68186,68480,47.4667364645,7.30073437395,Ligsdorf,Haut-Rhin,Grand Est,316.0,314.0
68187,68480,47.5150509459,7.40642698338,Linsdorf,Haut-Rhin,Grand Est,317.0,338.0
68188,68610,47.951973745,7.09406827161,Linthal,Haut-Rhin,Grand Est,621.0,586.0
68189,68280,48.021228018,7.41870993146,Logelheim,Haut-Rhin,Grand Est,832.0,910.0
68190,68480,47.4379498341,7.27615283484,Lucelle,Haut-Rhin,Grand Est,35.0,32.0
68191,68720,47.6576144506,7.29703045483,Luemschwiller,Haut-Rhin,Grand Est,768.0,748.0
68192,68210,47.6265524313,7.05577643274,Valdieu-Lutran,Haut-Rhin,Grand Est,395.0,427.0
68192,68210,47.6265524313,7.05577643274,Valdieu-Lutran,Haut-Rhin,Grand Est,395.0,427.0
68193,68140,48.0152724586,7.12389564467,Luttenbach-près-Munster,Haut-Rhin,Grand Est,738.0,766.0
68194,68480,47.4578548286,7.37180651285,Lutter,Haut-Rhin,Grand Est,277.0,286.0
68195,68460,47.7610968864,7.27261262553,Lutterbach,Haut-Rhin,Grand Est,6331.0,6261.0
68196,68210,47.605758042,7.04676110392,Magny,Haut-Rhin,Grand Est,305.0,291.0
68197,68510,47.6388902604,7.41296468612,Magstatt-le-Bas,Haut-Rhin,Grand Est,476.0,506.0
68198,68510,47.6271826488,7.39456060175,Magstatt-le-Haut,Haut-Rhin,Grand Est,281.0,299.0
68199,68550,47.8597012807,7.0228099709,Malmerspach,Haut-Rhin,Grand Est,515.0,492.0
68200,68210,47.6116259818,7.0925498257,Manspach,Haut-Rhin,Grand Est,571.0,532.0
68201,68290,47.7778607514,6.99469023455,Masevaux-Niederbruck,Haut-Rhin,Grand Est,3798.0,3653.0
68201,68290,47.7778607514,6.99469023455,Masevaux-Niederbruck,Haut-Rhin,Grand Est,3798.0,3653.0
68202,68210,47.586907289,7.12919776559,Mertzen,Haut-Rhin,Grand Est,224.0,192.0
68203,68500,47.9093933635,7.30167546188,Merxheim,Haut-Rhin,Grand Est,1280.0,1285.0
68204,68380,47.9978920505,7.02528063902,Metzeral,Haut-Rhin,Grand Est,1081.0,1043.0
68205,68890,47.915595397,7.37703268493,Meyenheim,Haut-Rhin,Grand Est,1455.0,2016.0
68207,68730,47.5936254129,7.46476536443,Michelbach-le-Bas,Haut-Rhin,Grand Est,706.0,705.0
68208,68220,47.5627694258,7.43780573745,Michelbach-le-Haut,Haut-Rhin,Grand Est,621.0,605.0
68209,68630,48.1506188794,7.31071233803,Mittelwihr,Haut-Rhin,Grand Est,836.0,846.0
68210,68380,47.9945265472,7.02013274266,Mittlach,Haut-Rhin,Grand Est,339.0,336.0
68211,68470,47.8611986942,6.99775039385,Mitzach,Haut-Rhin,Grand Est,409.0,381.0
68212,68480,47.5098929884,7.24557465368,Mœrnach,Haut-Rhin,Grand Est,572.0,516.0
68213,68470,47.8586174298,6.96580213544,Mollau,Haut-Rhin,Grand Est,359.0,338.0
68214,68210,47.6042120757,7.02432974787,Montreux-Jeune,Haut-Rhin,Grand Est,358.0,371.0
68215,68210,47.6201798388,7.02170889357,Montreux-Vieux,Haut-Rhin,Grand Est,885.0,914.0
68216,68580,47.5112217629,7.21307892037,Mooslargue,Haut-Rhin,Grand Est,432.0,409.0
68216,68580,47.5112217629,7.21307892037,Mooslargue,Haut-Rhin,Grand Est,432.0,409.0
68217,68690,47.8478706578,7.03007710689,Moosch,Haut-Rhin,Grand Est,1689.0,1617.0
68218,68790,47.7341232071,7.26513847748,Morschwiller-le-Bas,Haut-Rhin,Grand Est,3667.0,3642.0
68219,68780,47.7386585258,7.03380849733,Le Haut Soultzbach,Haut-Rhin,Grand Est,916.0,867.0
68219,68780,47.7386585258,7.03380849733,Le Haut Soultzbach,Haut-Rhin,Grand Est,916.0,867.0
68221,68640,47.5496649857,7.37287618717,Muespach,Haut-Rhin,Grand Est,873.0,931.0
68221,68640,47.5496649857,7.37287618717,Muespach,Haut-Rhin,Grand Est,873.0,931.0
68222,68640,47.5402727782,7.4094886662,Muespach-le-Haut,Haut-Rhin,Grand Est,1089.0,1110.0
68223,68380,48.028840895,7.07080984321,Muhlbach-sur-Munster,Haut-Rhin,Grand Est,752.0,806.0
68224,68100,47.749163303,7.32570047509,Mulhouse,Haut-Rhin,Grand Est,110370.0,106341.0
68224,68200,47.749163303,7.32570047509,Mulhouse,Haut-Rhin,Grand Est,110370.0,106341.0
68224,68200,47.749163303,7.32570047509,Mulhouse,Haut-Rhin,Grand Est,110370.0,106341.0
68224,68200,47.749163303,7.32570047509,Mulhouse,Haut-Rhin,Grand Est,110370.0,106341.0
68225,68740,47.8570621759,7.4479017375,Munchhouse,Haut-Rhin,Grand Est,1574.0,1557.0
68226,68140,48.0448514207,7.14149744282,Munster,Haut-Rhin,Grand Est,4603.0,4707.0
68227,68320,48.1008840089,7.46904401123,Muntzenheim,Haut-Rhin,Grand Est,1192.0,1283.0
68228,68250,47.9342627737,7.34739203519,Munwiller,Haut-Rhin,Grand Est,485.0,456.0
68229,68530,47.9168443337,7.13399961465,Murbach,Haut-Rhin,Grand Est,151.0,164.0
68230,68740,47.9414821541,7.5652223292,Nambsheim,Haut-Rhin,Grand Est,592.0,579.0
68231,68600,48.0183924755,7.52784741678,Neuf-Brisach,Haut-Rhin,Grand Est,1938.0,1947.0
68232,68220,47.5243158787,7.5127533777,Neuwiller,Haut-Rhin,Grand Est,473.0,503.0
68234,68127,47.9454596765,7.39795037001,Niederentzen,Haut-Rhin,Grand Est,709.0,756.0
68235,68127,47.9897040567,7.38918456659,Niederhergheim,Haut-Rhin,Grand Est,1111.0,1157.0
68237,68230,48.1007803247,7.25909420396,Niedermorschwihr,Haut-Rhin,Grand Est,534.0,560.0
68238,68680,47.7142446878,7.49844781169,Niffer,Haut-Rhin,Grand Est,961.0,970.0
68239,68290,47.8191429574,6.92431221811,Oberbruck,Haut-Rhin,Grand Est,401.0,391.0
68240,68960,47.5598733177,7.31658096209,Illtal,Haut-Rhin,Grand Est,1388.0,1244.0
68240,68960,47.5598733177,7.31658096209,Illtal,Haut-Rhin,Grand Est,1388.0,1244.0
68240,68960,47.5598733177,7.31658096209,Illtal,Haut-Rhin,Grand Est,1388.0,1244.0
68241,68127,47.9380454434,7.38091455268,Oberentzen,Haut-Rhin,Grand Est,614.0,698.0
68242,68127,47.9692322968,7.40002707235,Oberhergheim,Haut-Rhin,Grand Est,1204.0,1296.0
68243,68480,47.4511026465,7.23130338788,Oberlarg,Haut-Rhin,Grand Est,138.0,137.0
68244,68420,48.0229740954,7.29540852921,Obermorschwihr,Haut-Rhin,Grand Est,362.0,392.0
68245,68130,47.6414713368,7.31641739319,Obermorschwiller,Haut-Rhin,Grand Est,402.0,406.0
68246,68600,47.9861233303,7.55675214375,Obersaasheim,Haut-Rhin,Grand Est,1026.0,1032.0
68247,68830,47.9289257101,6.99426460048,Oderen,Haut-Rhin,Grand Est,1287.0,1242.0
68248,68480,47.4891564438,7.40057781922,Oltingue,Haut-Rhin,Grand Est,721.0,672.0
68249,68370,48.1149528963,7.13503444718,Orbey,Haut-Rhin,Grand Est,3576.0,3453.0
68250,68500,47.9378114718,7.22902845686,Orschwihr,Haut-Rhin,Grand Est,1061.0,1031.0
68251,68570,47.9929199138,7.21660441722,Osenbach,Haut-Rhin,Grand Est,889.0,825.0
68252,68150,48.157155989,7.37273761525,Ostheim,Haut-Rhin,Grand Est,1581.0,1658.0
68253,68490,47.7858970322,7.49270791037,Ottmarsheim,Haut-Rhin,Grand Est,1760.0,1995.0
68254,68490,47.7349039137,7.50750240777,Petit-Landau,Haut-Rhin,Grand Est,808.0,823.0
68255,68250,47.9957150402,7.25987167223,Pfaffenheim,Haut-Rhin,Grand Est,1428.0,1348.0
68256,68120,47.7696767881,7.29485630306,Pfastatt,Haut-Rhin,Grand Est,9423.0,10237.0
68257,68480,47.506686131,7.16823330248,Pfetterhouse,Haut-Rhin,Grand Est,1019.0,948.0
68258,68840,47.8417545163,7.29938600329,Pulversheim,Haut-Rhin,Grand Est,2921.0,3080.0
68259,68480,47.471221085,7.35426920399,Raedersdorf,Haut-Rhin,Grand Est,506.0,492.0
68260,68190,47.8850080179,7.27686829519,Raedersheim,Haut-Rhin,Grand Est,1121.0,1145.0
68261,68800,47.7943948271,7.05982977679,Rammersmatt,Haut-Rhin,Grand Est,212.0,228.0
68262,68470,47.9046781432,7.02202271046,Ranspach,Haut-Rhin,Grand Est,841.0,790.0
68263,68730,47.5873905973,7.44587984681,Ranspach-le-Bas,Haut-Rhin,Grand Est,650.0,626.0
68264,68220,47.5802864143,7.42000987982,Ranspach-le-Haut,Haut-Rhin,Grand Est,621.0,627.0
68265,68510,47.6488310607,7.37119412138,Rantzwiller,Haut-Rhin,Grand Est,804.0,800.0
68266,68890,47.891760126,7.37115549029,Réguisheim,Haut-Rhin,Grand Est,1851.0,2023.0
68267,68950,47.7554724889,7.22032709078,Reiningue,Haut-Rhin,Grand Est,1965.0,1951.0
68268,68210,47.6292733626,7.08760761112,Retzwiller,Haut-Rhin,Grand Est,709.0,696.0
68269,68150,48.2065139236,7.28672468283,Ribeauvillé,Haut-Rhin,Grand Est,4746.0,4682.0
68270,68120,47.7845885966,7.28219452046,Richwiller,Haut-Rhin,Grand Est,3590.0,3704.0
68271,68400,47.7396931501,7.36582056128,Riedisheim,Haut-Rhin,Grand Est,12151.0,12163.0
68273,68640,47.5364456332,7.28849736143,Riespach,Haut-Rhin,Grand Est,686.0,638.0
68274,68500,47.9044113934,7.15327700335,Rimbach-près-Guebwiller,Haut-Rhin,Grand Est,203.0,203.0
68275,68290,47.8345267818,6.94187078441,Rimbach-près-Masevaux,Haut-Rhin,Grand Est,468.0,435.0
68276,68500,47.8979516563,7.17356848558,Rimbachzell,Haut-Rhin,Grand Est,195.0,192.0
68277,68340,48.1787804995,7.27259187393,Riquewihr,Haut-Rhin,Grand Est,1109.0,1032.0
68278,68170,47.7495819243,7.4072406005,Rixheim,Haut-Rhin,Grand Est,13990.0,13795.0
68279,68800,47.7778631956,7.08771577439,Roderen,Haut-Rhin,Grand Est,894.0,909.0
68280,68590,48.237574913,7.31340839704,Rodern,Haut-Rhin,Grand Est,344.0,390.0
68281,68740,47.8849153208,7.47508030097,Roggenhouse,Haut-Rhin,Grand Est,469.0,461.0
68282,68210,47.6112014535,7.06778027681,Romagny,Haut-Rhin,Grand Est,245.0,278.0
68283,68660,48.2933550805,7.24348639747,Rombach-le-Franc,Haut-Rhin,Grand Est,801.0,780.0
68284,68480,47.5373715057,7.32986002204,Roppentzwiller,Haut-Rhin,Grand Est,696.0,675.0
68285,68590,48.219003777,7.36549943321,Rorschwihr,Haut-Rhin,Grand Est,382.0,363.0
68286,68128,47.6388184393,7.54215519701,Rosenau,Haut-Rhin,Grand Est,2324.0,2380.0
68287,68250,47.9688422434,7.27338874141,Rouffach,Haut-Rhin,Grand Est,4505.0,4186.0
68288,68560,47.5556783925,7.25778215672,Ruederbach,Haut-Rhin,Grand Est,383.0,399.0
68289,68270,47.8223744559,7.35273202444,Ruelisheim,Haut-Rhin,Grand Est,2278.0,2453.0
68290,68740,47.9412962955,7.47468006803,Rustenhart,Haut-Rhin,Grand Est,846.0,927.0
68291,68740,47.8531681217,7.51760806653,Rumersheim-le-Haut,Haut-Rhin,Grand Est,1095.0,1058.0
68292,68550,47.887678929,7.04124424443,Saint-Amarin,Haut-Rhin,Grand Est,2294.0,2200.0
68293,68210,47.680928319,7.0534744668,Saint-Cosme,Haut-Rhin,Grand Est,95.0,79.0
68294,68160,48.2683101517,7.20845022023,Sainte-Croix-aux-Mines,Haut-Rhin,Grand Est,1965.0,1807.0
68295,68127,48.0108373364,7.39448245044,Sainte-Croix-en-Plaine,Haut-Rhin,Grand Est,2902.0,3022.0
68296,68590,48.2386537498,7.34591217,Saint-Hippolyte,Haut-Rhin,Grand Est,1005.0,962.0
68297,68300,47.6016553367,7.54061872745,Saint-Louis,Haut-Rhin,Grand Est,20401.0,22698.0
68297,68300,47.6016553367,7.54061872745,Saint-Louis,Haut-Rhin,Grand Est,20401.0,22698.0
68297,68300,47.6016553367,7.54061872745,Saint-Louis,Haut-Rhin,Grand Est,20401.0,22698.0
68298,68160,48.2285762223,7.16926143657,Sainte-Marie-aux-Mines,Haut-Rhin,Grand Est,5136.0,5049.0
68298,68160,48.2285762223,7.16926143657,Sainte-Marie-aux-Mines,Haut-Rhin,Grand Est,5136.0,5049.0
68299,68210,47.5906419624,7.11252849143,Saint-Ulrich,Haut-Rhin,Grand Est,308.0,308.0
68300,68390,47.7824980107,7.40065794746,Sausheim,Haut-Rhin,Grand Est,5475.0,5528.0
68301,68440,47.6843290932,7.43002796283,Schlierbach,Haut-Rhin,Grand Est,1205.0,1281.0
68302,68520,47.7488667079,7.17549476358,Schweighouse-Thann,Haut-Rhin,Grand Est,778.0,747.0
68303,68130,47.6075218956,7.29884312664,Schwoben,Haut-Rhin,Grand Est,226.0,225.0
68304,68780,47.7544037886,7.05013965143,Sentheim,Haut-Rhin,Grand Est,1595.0,1548.0
68305,68580,47.5376133947,7.16814388588,Seppois-le-Bas,Haut-Rhin,Grand Est,1338.0,1408.0
68306,68580,47.5306368424,7.189321425,Seppois-le-Haut,Haut-Rhin,Grand Est,488.0,504.0
68307,68290,47.8075577891,6.88027043152,Sewen,Haut-Rhin,Grand Est,506.0,493.0
68308,68290,47.7919119213,6.98580589371,Sickert,Haut-Rhin,Grand Est,324.0,329.0
68309,68510,47.6620198901,7.46670295254,Sierentz,Haut-Rhin,Grand Est,3578.0,4145.0
68311,68380,47.9778345263,7.07407441215,Sondernach,Haut-Rhin,Grand Est,632.0,597.0
68312,68480,47.4773648942,7.33375593304,Sondersdorf,Haut-Rhin,Grand Est,343.0,315.0
68313,68780,47.7187563607,7.09111895183,Soppe-le-Bas,Haut-Rhin,Grand Est,770.0,779.0
68315,68360,47.8827772059,7.17897878271,Soultz-Haut-Rhin,Haut-Rhin,Grand Est,7150.0,7027.0
68316,68230,48.0284078615,7.20442898654,Soultzbach-les-Bains,Haut-Rhin,Grand Est,746.0,724.0
68317,68140,48.0828918874,7.09256896947,Soultzeren,Haut-Rhin,Grand Est,1135.0,1121.0
68318,68570,47.9701032152,7.21175482373,Soultzmatt,Haut-Rhin,Grand Est,2377.0,2432.0
68318,68570,47.9701032152,7.21175482373,Soultzmatt,Haut-Rhin,Grand Est,2377.0,2432.0
68320,68720,47.6858659395,7.21898279499,Spechbach,Haut-Rhin,Grand Est,1311.0,1392.0
68320,68720,47.6858659395,7.21898279499,Spechbach,Haut-Rhin,Grand Est,1311.0,1392.0
68321,68850,47.82743014,7.25320289915,Staffelfelden,Haut-Rhin,Grand Est,3911.0,4061.0
68322,68700,47.8218078225,7.13920916637,Steinbach,Haut-Rhin,Grand Est,1362.0,1343.0
68323,68440,47.6760725505,7.36407535682,Steinbrunn-le-Bas,Haut-Rhin,Grand Est,688.0,851.0
68324,68440,47.6599109756,7.34109225666,Steinbrunn-le-Haut,Haut-Rhin,Grand Est,580.0,650.0
68325,68640,47.5583266561,7.34658107092,Steinsoultz,Haut-Rhin,Grand Est,788.0,755.0
68326,68780,47.6949071937,7.09088157788,Sternenberg,Haut-Rhin,Grand Est,153.0,149.0
68327,68510,47.6236636155,7.41905540349,Stetten,Haut-Rhin,Grand Est,343.0,341.0
68328,68470,47.8640611767,6.94243466248,Storckensohn,Haut-Rhin,Grand Est,216.0,192.0
68329,68140,48.0552314981,7.06088975747,Stosswihr,Haut-Rhin,Grand Est,1344.0,1333.0
68330,68580,47.5748861351,7.11500184209,Strueth,Haut-Rhin,Grand Est,340.0,347.0
68331,68280,48.0428411663,7.42194556181,Sundhoffen,Haut-Rhin,Grand Est,1955.0,1949.0
68332,68720,47.6548634844,7.26381080113,Tagolsheim,Haut-Rhin,Grand Est,871.0,976.0
68333,68130,47.6202385096,7.30048484717,Tagsdorf,Haut-Rhin,Grand Est,300.0,304.0
68334,68800,47.8139111281,7.09502457233,Thann,Haut-Rhin,Grand Est,7898.0,7766.0
68335,68590,48.2332519272,7.29366733491,Thannenkirch,Haut-Rhin,Grand Est,438.0,463.0
68336,68210,47.655039001,7.0935498603,Traubach-le-Bas,Haut-Rhin,Grand Est,504.0,445.0
68337,68210,47.6706097792,7.09565668471,Traubach-le-Haut,Haut-Rhin,Grand Est,609.0,625.0
68338,68230,48.0865424063,7.25076356699,Turckheim,Haut-Rhin,Grand Est,3759.0,3928.0
68340,68580,47.5461126358,7.15301367289,Ueberstrass,Haut-Rhin,Grand Est,375.0,357.0
68341,68510,47.6442489721,7.43802014569,Uffheim,Haut-Rhin,Grand Est,867.0,1040.0
68342,68700,47.829286972,7.16505941718,Uffholtz,Haut-Rhin,Grand Est,1701.0,1649.0
68343,68190,47.8739838916,7.30532668717,Ungersheim,Haut-Rhin,Grand Est,2177.0,2432.0
68344,68121,47.8802074294,6.92848396998,Urbès,Haut-Rhin,Grand Est,433.0,438.0
68345,68320,48.0805859963,7.49120640493,Urschenheim,Haut-Rhin,Grand Est,710.0,784.0
68347,68480,47.5090177967,7.30400844003,Vieux-Ferrette,Haut-Rhin,Grand Est,673.0,660.0
68348,68800,47.8045241371,7.12730997069,Vieux-Thann,Haut-Rhin,Grand Est,2898.0,2855.0
68349,68128,47.6099200713,7.56836021504,Village-Neuf,Haut-Rhin,Grand Est,4111.0,4513.0
68350,68420,48.0241428176,7.26224403842,Vœgtlinshoffen,Haut-Rhin,Grand Est,519.0,475.0
68351,68600,48.0108661539,7.58453738137,Vogelgrun,Haut-Rhin,Grand Est,669.0,633.0
68352,68600,48.0238611459,7.54413370142,Volgelsheim,Haut-Rhin,Grand Est,2512.0,2702.0
68353,68130,47.6297810488,7.34645616735,Wahlbach,Haut-Rhin,Grand Est,504.0,482.0
68354,68230,48.0704719047,7.20730643508,Walbach,Haut-Rhin,Grand Est,893.0,916.0
68355,68640,47.5469824081,7.3170216886,Waldighofen,Haut-Rhin,Grand Est,1544.0,1551.0
68356,68130,47.6407985178,7.27039450439,Walheim,Haut-Rhin,Grand Est,920.0,885.0
68357,68510,47.6556165524,7.42289070727,Waltenheim,Haut-Rhin,Grand Est,546.0,513.0
68358,68230,47.9974106564,7.1537562966,Wasserbourg,Haut-Rhin,Grand Est,463.0,471.0
68359,68700,47.8421539165,7.17527188812,Wattwiller,Haut-Rhin,Grand Est,1656.0,1668.0
68360,68600,48.0035606232,7.49800748783,Weckolsheim,Haut-Rhin,Grand Est,640.0,696.0
68361,68290,47.8152049638,6.97607709071,Wegscheid,Haut-Rhin,Grand Est,327.0,318.0
68362,68220,47.5482319467,7.4737014861,Wentzwiller,Haut-Rhin,Grand Est,733.0,783.0
68363,68480,47.5212216996,7.36266032447,Werentzhouse,Haut-Rhin,Grand Est,560.0,625.0
68364,68250,47.9673816891,7.25470437901,Westhalten,Haut-Rhin,Grand Est,978.0,1004.0
68365,68920,48.0520194892,7.30680140883,Wettolsheim,Haut-Rhin,Grand Est,1703.0,1776.0
68366,68320,48.1109299734,7.4394034579,Wickerschwihr,Haut-Rhin,Grand Est,753.0,699.0
68367,68320,48.0579869802,7.48257799635,Widensolen,Haut-Rhin,Grand Est,1190.0,1202.0
68368,68230,48.0553731067,7.19720465805,Wihr-au-Val,Haut-Rhin,Grand Est,1269.0,1220.0
68370,68820,47.9878413195,6.96483383712,Wildenstein,Haut-Rhin,Grand Est,181.0,161.0
68371,68960,47.5795307202,7.32499387503,Willer,Haut-Rhin,Grand Est,324.0,303.0
68372,68760,47.8518062106,7.0803395975,Willer-sur-Thur,Haut-Rhin,Grand Est,1853.0,1766.0
68373,68480,47.4588691493,7.26354708265,Winkel,Haut-Rhin,Grand Est,312.0,294.0
68374,68124,48.0635575339,7.27168140769,Wintzenheim,Haut-Rhin,Grand Est,7535.0,7989.0
68374,68920,48.0635575339,7.27168140769,Wintzenheim,Haut-Rhin,Grand Est,7535.0,7989.0
68375,68310,47.7987366521,7.24011099826,Wittelsheim,Haut-Rhin,Grand Est,10384.0,10334.0
68376,68270,47.8102988155,7.31251407267,Wittenheim,Haut-Rhin,Grand Est,14512.0,15262.0
68377,68130,47.6161807189,7.27312864168,Wittersdorf,Haut-Rhin,Grand Est,821.0,787.0
68378,68210,47.6430195312,7.10646234685,Wolfersdorf,Haut-Rhin,Grand Est,360.0,364.0
68379,68600,48.0282556276,7.49703519039,Wolfgantzen,Haut-Rhin,Grand Est,1054.0,1123.0
68380,68480,47.4562913245,7.40696039971,Wolschwiller,Haut-Rhin,Grand Est,469.0,436.0
68381,68500,47.8689114622,7.18554578054,Wuenheim,Haut-Rhin,Grand Est,793.0,779.0
68382,68130,47.6197053459,7.37256538622,Zaessingue,Haut-Rhin,Grand Est,382.0,386.0
68383,68340,48.1735139596,7.34011573543,Zellenberg,Haut-Rhin,Grand Est,333.0,324.0
68384,68720,47.6858083083,7.30319308149,Zillisheim,Haut-Rhin,Grand Est,2607.0,2514.0
68385,68230,48.0745599556,7.23005041952,Zimmerbach,Haut-Rhin,Grand Est,852.0,828.0
